Season,Id,Date,Time,League,Home,Away,Round_number,FT_Goals_H,FT_Goals_A,FT_Odd_ML_Bookie,FT_Odd_ML_H,FT_Odd_ML_D,FT_Odd_ML_A,HT_Odd_OU_05_Bookie,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_OU_05_Bookie,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_OU_15_Bookie,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_OU_25_Bookie,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_OU_35_Bookie,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_OU_45_Bookie,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Bookie,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
2023,hnaoLEGo,2023-10-07,17:00,BRASIL - SÉRIE B,Botafogo-SP,Avaí,RODADA 31,0,1,Betano.br,2.02,2.82,4.4,Betano.br,1.7,2.07,Betano.br,1.14,4.9,Betano.br,1.62,2.22,Betano.br,2.75,1.39,Betano.br,5.1,1.13,Betano.br,8.5,1.04,Betano.br,2.3,1.55
2023,S4ibIC04,2023-10-07,17:00,BRASIL - SÉRIE B,Sampaio Corrêa,Novorizontino,RODADA 31,1,1,Betano.br,2.9,2.8,2.67,Betano.br,1.65,2.15,Betano.br,1.14,5.0,Betano.br,1.6,2.25,Betano.br,2.67,1.42,Betano.br,4.9,1.14,Betano.br,8.5,1.04,Betano.br,2.15,1.62
2023,t8ZW1iGN,2023-10-07,18:00,BRASIL - SÉRIE B,Guarani,Vila Nova,RODADA 31,1,1,Betano.br,2.18,2.8,3.75,Betano.br,1.7,2.07,Betano.br,1.14,4.9,Betano.br,1.62,2.22,Betano.br,2.75,1.4,Betano.br,5.1,1.13,Betano.br,8.5,1.04,Betano.br,2.25,1.57
2023,bcexJVgA,2023-10-07,18:00,BRASIL - SÉRIE C,Amazonas,Botafogo-PB,SEGUNDA FASE ,2,0,Betano.br,1.26,4.9,12.0,Betano.br,1.42,2.65,Betano.br,1.06,7.2,Betano.br,1.31,3.15,Betano.br,1.95,1.8,Betano.br,3.2,1.3,Betano.br,5.6,1.11,Betano.br,2.72,1.4
2023,pfiYJBv4,2023-10-07,18:00,BRASIL - SÉRIE C,Volta Redonda,Paysandu,SEGUNDA FASE ,1,0,Betano.br,2.02,3.3,3.55,Betano.br,1.45,2.55,Betano.br,1.07,6.8,Betano.br,1.35,2.95,Betano.br,2.05,1.72,Betano.br,3.4,1.27,Betano.br,6.0,1.1,Betano.br,1.83,1.87
2023,CGDdQJNs,2023-10-07,18:30,BRASIL - SÉRIE A,Vasco,São Paulo,RODADA 26,0,0,bet365,2.55,3.1,2.88,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2023,x6gob2XD,2023-10-07,19:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Estudiantes,Godoy Cruz,RODADA 8,0,1,bet365,2.1,3.0,4.0,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.2,1.62
2023,EX7jxLAf,2023-10-07,19:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Lanús,Defensa y Justicia,RODADA 8,0,2,bet365,1.91,3.25,4.75,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.25,1.62,bet365,4.0,1.22,bet365,10.0,1.06,bet365,2.0,1.73
2023,IDG4Ochf,2023-10-07,21:00,BRASIL - SÉRIE A,Corinthians,Flamengo,RODADA 26,1,1,bet365,3.5,3.0,2.25,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.4,1.53,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2023,ba6Jq3IK,2023-10-07,21:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Argentinos Juniors,Independiente,RODADA 8,0,0,bet365,2.05,3.1,4.2,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2023,KA8nw1el,2023-10-07,21:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Central Córdoba,Tigre,RODADA 8,1,0,bet365,3.2,3.1,2.4,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2023,xj5NrNXQ,2023-10-08,14:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Instituto,Gimnasia L.P.,RODADA 8,1,1,bet365,2.05,3.0,4.2,bet365,1.62,2.2,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.25,1.57
2023,Aa1azau7,2023-10-08,14:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Union Santa Fe,Sarmiento Junin,RODADA 8,1,0,bet365,1.85,3.4,4.75,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.7,1.44,bet365,6.0,1.13,bet365,13.0,1.04,bet365,2.5,1.5
2023,A7RUUaFQ,2023-10-08,16:00,BRASIL - SÉRIE A,Fluminense,Botafogo,RODADA 26,0,2,bet365,1.91,3.4,4.2,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,9.0,1.07,bet365,2.0,1.75
2023,829HLexD,2023-10-08,16:00,BRASIL - SÉRIE A,Internacional,Grêmio,RODADA 26,3,2,bet365,2.25,3.25,3.4,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2023,6wD0Pwwl,2023-10-08,16:00,BRASIL - SÉRIE A,Palmeiras,Santos,RODADA 26,1,2,bet365,1.44,4.2,9.0,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.5,1.3,bet365,6.5,1.11,bet365,2.2,1.62
2023,2V1TKiPc,2023-10-08,16:00,BRASIL - SÉRIE C,Brusque,São José,SEGUNDA FASE ,0,0,Betano.br,2.42,3.05,2.95,Betano.br,1.55,2.35,Betano.br,1.1,5.9,Betano.br,1.47,2.52,Betano.br,2.35,1.53,Betano.br,4.15,1.19,Betano.br,7.3,1.06,Betano.br,2.0,1.72
2023,Ov3PLX9i,2023-10-08,16:00,BRASIL - SÉRIE C,Operário,São Bernardo,SEGUNDA FASE ,1,0,Betano.br,1.98,3.15,3.95,Betano.br,1.57,2.3,Betano.br,1.11,5.7,Betano.br,1.5,2.42,Betano.br,2.42,1.5,Betano.br,4.35,1.18,Betano.br,7.5,1.06,Betano.br,2.15,1.62
2023,jZ2BoPm8,2023-10-08,16:45,ARGENTINA - COPA DA LIGA PROFISSIONAL,River Plate,Talleres Córdoba,RODADA 8,1,0,bet365,1.57,3.8,6.0,bet365,1.36,3.0,bet365,1.04,13.0,bet365,1.25,3.75,bet365,1.83,2.03,bet365,3.0,1.36,bet365,6.0,1.13,bet365,1.83,1.83
2023,QuB3dVwo,2023-10-08,18:00,BRASIL - SÉRIE B,Criciúma,Vitória,RODADA 31,1,0,Betano.br,2.18,2.8,3.75,Betano.br,1.65,2.15,Betano.br,1.13,5.2,Betano.br,1.53,2.35,Betano.br,2.55,1.45,Betano.br,4.55,1.16,Betano.br,7.8,1.05,Betano.br,2.1,1.65
2023,ng8LKFiJ,2023-10-08,18:30,BRASIL - SÉRIE A,Athletico-PR,Red Bull Bragantino,RODADA 26,1,1,bet365,2.63,3.1,2.75,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.08,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.8,1.95
2023,vT4DMyN6,2023-10-08,18:30,BRASIL - SÉRIE A,Atlético-MG,Coritiba,RODADA 26,1,2,bet365,1.4,5.0,7.5,bet365,1.44,2.63,bet365,1.06,10.0,bet365,1.36,3.2,bet365,2.05,1.75,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.5,1.5
2023,lbn4qaUJ,2023-10-08,18:30,BRASIL - SÉRIE A,Fortaleza,América-MG,RODADA 26,3,2,bet365,1.53,4.2,6.0,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.95,1.8
2023,lj03ZIfD,2023-10-08,18:45,ARGENTINA - COPA DA LIGA PROFISSIONAL,Racing Club,Platense,RODADA 8,1,2,bet365,1.73,3.5,5.25,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.25,1.62,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.1,1.67
2023,lUOSMuB7,2023-10-09,18:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Arsenal Sarandí,Banfield,RODADA 8,0,0,bet365,3.4,2.9,2.45,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.1,1.36,bet365,7.0,1.1,bet365,17.0,1.03,bet365,2.5,1.5
2023,4x7Fpq3E,2023-10-09,18:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Barracas Central,Colón,RODADA 8,2,1,bet365,2.63,3.0,2.9,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.0,1.73
2023,E1mfJhob,2023-10-09,20:00,BRASIL - SÉRIE B,Sport,Ponte Preta,RODADA 31,3,3,Betano.br,1.36,4.5,8.0,Betano.br,1.4,2.7,Betano.br,1.06,7.4,Betano.br,1.3,3.2,Betano.br,1.91,1.83,Betano.br,3.15,1.32,Betano.br,5.4,1.12,Betano.br,2.3,1.55
2023,AwQONLe1,2023-10-09,20:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Vélez Sarsfield,Atl. Tucuman,RODADA 8,3,1,bet365,1.85,2.9,5.25,bet365,1.75,2.05,bet365,1.17,5.0,bet365,1.73,2.0,bet365,3.5,1.3,bet365,8.0,1.08,bet365,19.0,1.02,bet365,2.75,1.4
2023,SzCfyuQ0,2023-10-10,20:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Belgrano,Boca Juniors,RODADA 8,4,3,bet365,2.55,3.1,3.0,bet365,1.67,2.1,bet365,1.13,6.0,bet365,1.62,2.2,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.38,1.53
2023,4A8hSmUS,2023-10-10,21:30,BRASIL - SÉRIE B,ABC,Mirassol,RODADA 32,1,2,Betano.br,5.2,3.1,1.78,Betano.br,1.6,2.25,Betano.br,1.13,5.2,Betano.br,1.55,2.3,Betano.br,2.57,1.44,Betano.br,4.7,1.15,Betano.br,8.0,1.05,Betano.br,2.35,1.53
2023,EPVtAl8p,2023-10-11,21:30,BRASIL - SÉRIE B,Vila Nova,Botafogo-SP,RODADA 32,3,1,Betano.br,1.7,3.25,5.5,Betano.br,1.6,2.25,Betano.br,1.13,5.2,Betano.br,1.6,2.27,Betano.br,2.67,1.42,Betano.br,5.0,1.14,Betano.br,8.5,1.04,Betano.br,2.6,1.44
2023,QaZp98Nj,2023-10-13,21:30,BRASIL - SÉRIE B,Criciúma,Chapecoense,RODADA 32,1,2,Betano.br,1.75,3.4,4.7,Betano.br,1.52,2.42,Betano.br,1.09,6.2,Betano.br,1.42,2.65,Betano.br,2.25,1.6,Betano.br,3.95,1.21,Betano.br,6.9,1.07,Betano.br,2.12,1.65
2023,S4DTXi0i,2023-10-14,17:00,BRASIL - SÉRIE B,Ituano,CRB,RODADA 32,0,0,Betano.br,2.2,3.0,3.45,Betano.br,1.6,2.25,Betano.br,1.11,5.5,Betano.br,1.52,2.37,Betano.br,2.5,1.47,Betano.br,4.55,1.16,Betano.br,7.8,1.05,Betano.br,2.12,1.65
2023,6eCXWBFc,2023-10-14,17:00,BRASIL - SÉRIE B,Novorizontino,Tombense,RODADA 32,0,0,Betano.br,1.45,3.9,7.3,Betano.br,1.42,2.65,Betano.br,1.06,7.2,Betano.br,1.3,3.25,Betano.br,1.9,1.85,Betano.br,3.05,1.33,Betano.br,5.3,1.12,Betano.br,2.02,1.72
2023,ELFuVkpA,2023-10-14,18:30,BRASIL - SÉRIE B,Ceará,Sampaio Corrêa,RODADA 32,0,0,Betano.br,1.65,3.4,5.5,Betano.br,1.55,2.37,Betano.br,1.1,6.0,Betano.br,1.44,2.6,Betano.br,2.3,1.57,Betano.br,4.0,1.2,Betano.br,7.0,1.07,Betano.br,2.18,1.6
2023,21j8rJqQ,2023-10-14,21:00,BRASIL - SÉRIE A,Cuiabá,Cruzeiro,RODADA 26,0,0,bet365,2.3,3.0,3.5,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2023,dpqFEUaT,2023-10-15,15:45,BRASIL - SÉRIE B,Ponte Preta,Atlético-GO,RODADA 32,0,2,Betano.br,3.2,2.8,2.42,Betano.br,1.62,2.22,Betano.br,1.12,5.4,Betano.br,1.5,2.42,Betano.br,2.5,1.47,Betano.br,4.4,1.17,Betano.br,7.6,1.05,Betano.br,2.02,1.72
2023,zVGyWVU3,2023-10-15,18:00,BRASIL - SÉRIE B,Vitória,Guarani,RODADA 32,2,0,Betano.br,1.82,3.0,5.2,Betano.br,1.62,2.2,Betano.br,1.12,5.3,Betano.br,1.52,2.37,Betano.br,2.5,1.47,Betano.br,4.45,1.17,Betano.br,7.7,1.05,Betano.br,2.2,1.6
2023,WzTMtsN9,2023-10-15,18:00,BRASIL - SÉRIE C,Amazonas,Brusque,PLAYOFFS ,0,0,Betano.br,1.82,3.5,4.15,Betano.br,1.55,2.37,Betano.br,1.09,6.0,Betano.br,1.45,2.55,Betano.br,2.32,1.55,Betano.br,4.15,1.19,Betano.br,7.2,1.06,Betano.br,2.15,1.62
2023,Am9lTTEM,2023-10-15,18:30,BRASIL - SÉRIE B,Londrina,Avaí,RODADA 32,1,1,Betano.br,2.25,2.85,3.5,Betano.br,1.62,2.2,Betano.br,1.12,5.3,Betano.br,1.52,2.37,Betano.br,2.5,1.47,Betano.br,4.45,1.17,Betano.br,7.7,1.05,Betano.br,2.05,1.7
2023,rRvtmxPC,2023-10-16,16:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Banfield,Atl. Tucuman,RODADA 9,0,0,bet365,1.91,3.1,5.0,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.38,1.53
2023,IsxDkVpB,2023-10-16,18:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Central Córdoba,Lanús,RODADA 9,0,0,bet365,3.0,2.9,2.63,bet365,1.67,2.1,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57
2023,dp5pU9aG,2023-10-16,20:00,BRASIL - SÉRIE B,Juventude,Sport,RODADA 32,2,2,Betano.br,2.32,2.87,3.35,Betano.br,1.6,2.25,Betano.br,1.11,5.5,Betano.br,1.5,2.42,Betano.br,2.42,1.5,Betano.br,4.3,1.18,Betano.br,7.5,1.06,Betano.br,2.0,1.72
2023,4vY8jBV4,2023-10-16,20:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Defensa y Justicia,Belgrano,RODADA 9,0,2,bet365,2.15,3.1,3.75,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.1,1.67
2023,fZaiYYLI,2023-10-18,19:00,BRASIL - SÉRIE A,Grêmio,Athletico-PR,RODADA 27,1,2,bet365,2.1,3.3,3.8,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2023,zapdgDon,2023-10-18,19:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Platense,Estudiantes,RODADA 9,2,1,bet365,3.3,3.0,2.4,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.1,1.36,bet365,7.0,1.1,bet365,17.0,1.03,bet365,2.5,1.5
2023,b5F6vArh,2023-10-18,20:00,BRASIL - SÉRIE A,América-MG,Botafogo,RODADA 27,1,2,bet365,2.8,3.2,2.63,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.08,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.8,1.95
2023,WbNKG6jo,2023-10-18,20:00,BRASIL - SÉRIE A,Coritiba,Cuiabá,RODADA 27,0,3,bet365,2.5,2.88,3.4,bet365,1.57,2.25,bet365,1.13,6.0,bet365,1.53,2.5,bet365,2.7,1.44,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2023,hxnTkvuf,2023-10-18,21:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Independiente,Barracas Central,RODADA 9,3,0,bet365,1.85,3.25,4.75,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.57,2.25,bet365,2.7,1.44,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.38,1.53
2023,b76rzei6,2023-10-18,21:30,BRASIL - SÉRIE A,Goiás,São Paulo,RODADA 27,2,0,bet365,3.75,3.1,2.2,bet365,1.53,2.38,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7
2023,bXyvwc7m,2023-10-18,21:30,BRASIL - SÉRIE A,Vasco,Fortaleza,RODADA 27,1,0,bet365,2.25,3.2,3.3,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2023,KEG2ujTo,2023-10-18,21:30,BRASIL - SÉRIE A,Bahia,Internacional,RODADA 27,1,0,bet365,2.0,3.25,4.0,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2023,EomPjKPm,2023-10-19,16:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Gimnasia L.P.,Argentinos Juniors,RODADA 9,3,2,bet365,3.2,3.1,2.4,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2023,d8ohfgWu,2023-10-19,17:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Godoy Cruz,San Lorenzo,RODADA 9,1,0,bet365,2.1,2.8,4.2,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.4,1.33,bet365,7.0,1.1,bet365,17.0,1.03,bet365,2.5,1.5
2023,ADtYlbf0,2023-10-19,18:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Colón,River Plate,RODADA 9,2,2,bet365,4.0,3.5,1.95,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,3.75,bet365,1.9,1.95,bet365,3.25,1.33,bet365,6.0,1.13,bet365,1.73,2.0
2023,CAAnZE6C,2023-10-19,19:00,BRASIL - SÉRIE A,Cruzeiro,Flamengo,RODADA 27,0,2,bet365,3.4,3.2,2.25,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2023,Qg8zxHMg,2023-10-19,19:00,BRASIL - SÉRIE A,Palmeiras,Atlético-MG,RODADA 27,0,2,bet365,1.7,3.5,5.75,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.3,1.6,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.2,1.62
2023,YuRGMRij,2023-10-19,19:00,BRASIL - SÉRIE B,Atlético-GO,ABC,RODADA 33,3,1,Betano.br,1.35,4.35,9.5,Betano.br,1.44,2.62,Betano.br,1.07,7.1,Betano.br,1.32,3.1,Betano.br,1.98,1.78,Betano.br,3.3,1.29,Betano.br,5.7,1.1,Betano.br,2.37,1.52
2023,8I9Nu7bS,2023-10-19,19:00,BRASIL - SÉRIE B,Tombense,Vila Nova,RODADA 33,2,1,Betano.br,3.05,2.95,2.42,Betano.br,1.6,2.25,Betano.br,1.11,5.5,Betano.br,1.5,2.4,Betano.br,2.5,1.47,Betano.br,4.45,1.17,Betano.br,7.7,1.05,Betano.br,2.1,1.65
2023,4p7vyyx0,2023-10-19,20:00,BRASIL - SÉRIE A,Santos,Red Bull Bragantino,RODADA 27,1,3,bet365,3.1,3.3,2.38,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.05,1.85,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.75,2.0
2023,bLsfdt2Q,2023-10-19,20:45,ARGENTINA - COPA DA LIGA PROFISSIONAL,Rosario Central,Vélez Sarsfield,RODADA 9,1,1,bet365,2.75,3.1,2.7,bet365,1.62,2.2,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2023,rPq0hX0h,2023-10-19,21:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Sarmiento Junin,Racing Club,RODADA 9,1,1,bet365,4.0,3.5,1.95,bet365,1.5,2.5,bet365,1.07,9.0,bet365,1.4,2.75,bet365,2.3,1.6,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.0,1.73
2023,Ktwzvwhs,2023-10-19,21:30,BRASIL - SÉRIE A,Fluminense,Corinthians,RODADA 27,3,3,bet365,1.62,4.0,5.5,bet365,1.44,2.63,bet365,1.06,10.0,bet365,1.36,3.2,bet365,2.08,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.05,1.7
2023,dUrpndvJ,2023-10-20,16:45,ARGENTINA - COPA DA LIGA PROFISSIONAL,Tigre,Newell's Old Boys,RODADA 9,0,2,bet365,2.55,2.8,3.1,bet365,1.67,2.1,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57
2023,0h6FsTTF,2023-10-20,19:00,BRASIL - SÉRIE B,Sampaio Corrêa,Vitória,RODADA 33,0,1,Betano.br,2.72,2.85,2.77,Betano.br,1.65,2.15,Betano.br,1.13,5.2,Betano.br,1.57,2.3,Betano.br,2.65,1.42,Betano.br,4.8,1.15,Betano.br,8.25,1.04,Betano.br,2.15,1.62
2023,KOmLi0As,2023-10-20,19:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Huracán,Instituto,RODADA 9,1,3,bet365,2.05,2.8,5.25,bet365,1.78,2.03,bet365,1.2,4.33,bet365,1.8,1.91,bet365,3.6,1.29,bet365,8.0,1.08,bet365,21.0,1.02,bet365,2.75,1.4
2023,l4uxlI96,2023-10-20,19:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Talleres Córdoba,Arsenal Sarandí,RODADA 9,1,1,bet365,1.45,4.2,7.5,bet365,1.4,2.75,bet365,1.05,11.0,bet365,1.33,3.25,bet365,2.05,1.8,bet365,3.5,1.29,bet365,7.0,1.1,bet365,2.2,1.62
2023,vwI6qka3,2023-10-20,21:30,BRASIL - SÉRIE B,Mirassol,Guarani,RODADA 33,0,0,Betano.br,1.78,3.25,4.85,Betano.br,1.6,2.25,Betano.br,1.11,5.5,Betano.br,1.53,2.35,Betano.br,2.55,1.45,Betano.br,4.65,1.16,Betano.br,8.0,1.05,Betano.br,2.37,1.52
2023,MFr4iiGb,2023-10-20,21:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Boca Juniors,Union Santa Fe,RODADA 9,2,1,bet365,1.75,3.2,6.0,bet365,1.57,2.25,bet365,1.13,6.0,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.38,1.53
2023,QZD2pVqc,2023-10-21,17:00,BRASIL - SÉRIE B,Botafogo-SP,Novorizontino,RODADA 33,2,0,Betano.br,3.35,2.92,2.27,Betano.br,1.65,2.15,Betano.br,1.13,5.1,Betano.br,1.6,2.25,Betano.br,2.72,1.4,Betano.br,5.0,1.13,Betano.br,8.5,1.04,Betano.br,2.25,1.57
2023,EanjyR6q,2023-10-21,17:00,BRASIL - SÉRIE B,CRB,Criciúma,RODADA 33,0,1,Betano.br,2.0,3.2,3.8,Betano.br,1.57,2.3,Betano.br,1.1,5.9,Betano.br,1.47,2.52,Betano.br,2.35,1.53,Betano.br,4.2,1.19,Betano.br,7.3,1.06,Betano.br,2.1,1.65
2023,URAJtmqM,2023-10-21,18:00,BRASIL - SÉRIE B,Juventude,Londrina,RODADA 33,2,2,Betano.br,1.57,3.55,6.3,Betano.br,1.57,2.3,Betano.br,1.11,5.7,Betano.br,1.47,2.5,Betano.br,2.4,1.5,Betano.br,4.3,1.18,Betano.br,7.5,1.06,Betano.br,2.4,1.5
2023,d0Hrxxvi,2023-10-21,18:30,BRASIL - SÉRIE A,Bahia,Fortaleza,RODADA 28,2,0,bet365,2.05,3.3,3.75,bet365,1.44,2.63,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.5,1.3,bet365,7.0,1.1,bet365,1.8,1.95
2023,ziGnydgc,2023-10-21,18:30,BRASIL - SÉRIE A,Cuiabá,Goiás,RODADA 28,1,1,bet365,2.0,3.2,4.33,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62
2023,nR7Jy8SA,2023-10-21,18:30,BRASIL - SÉRIE A,São Paulo,Grêmio,RODADA 28,3,0,bet365,1.55,3.8,6.5,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.3,3.5,bet365,1.99,1.91,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.95,1.8
2023,h48FxlD4,2023-10-22,15:00,BRASIL - SÉRIE A,Botafogo,Athletico-PR,RODADA 28,1,1,bet365,1.85,3.3,4.75,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.0,1.75
2023,Mq0WY5CT,2023-10-22,16:00,BRASIL - SÉRIE A,Atlético-MG,Cruzeiro,RODADA 28,0,1,bet365,1.91,3.25,5.0,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.57,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.25,1.57
2023,tU4BwUcb,2023-10-22,16:00,BRASIL - SÉRIE A,Flamengo,Vasco,RODADA 28,1,0,bet365,1.7,3.5,5.25,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.08,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,2.0,1.75
2023,vPnbUPKp,2023-10-22,16:00,BRASIL - SÉRIE A,Internacional,Santos,RODADA 28,7,1,bet365,1.53,4.0,7.0,bet365,1.44,2.63,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.05,1.75,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.1,1.67
